date,close,close_raw,open,high,low,tvol,tamt,sign
2010-08-05,7.8707,260.581,7.8716,7.9152,7.8361,10334400.0,2692940000.0,5
2010-08-06,7.8223,258.979,7.8129,7.8643,7.7483,15893300.0,4116040000.0,5
2010-08-09,7.8722,260.631,7.864,7.8842,7.8066,10825900.0,2821570000.0,2
2010-08-10,7.8018,258.301,7.815,7.8331,7.7459,16139900.0,4168960000.0,5
2010-08-11,7.5245,249.12,7.6812,7.6899,7.5131,22144700.0,5516690000.0,5
2010-08-12,7.5726,250.714,7.4192,7.612,7.4021,19104300.0,4789710000.0,2
2010-08-13,7.4917,248.035,7.5684,7.5753,7.4914,12673800.0,3143550000.0,5
2010-08-16,7.4478,246.581,7.446,7.5191,7.4171,11372400.0,2804220000.0,5
2010-08-17,7.578,250.893,7.5212,7.658,7.4947,15094600.0,3787130000.0,2
2010-08-18,7.6111,251.988,7.5898,7.6592,7.5663,12132000.0,3057120000.0,2
2010-08-19,7.5152,248.812,7.6042,7.6234,7.4791,15239500.0,3791760000.0,5
2010-08-20,7.508,248.573,7.5004,7.6367,7.4887,13722500.0,3411030000.0,5
2010-08-23,7.3925,244.749,7.5726,7.5789,7.3759,14788100.0,3619380000.0,5
2010-08-24,7.2159,238.904,7.2983,7.3083,7.1774,21519700.0,5141150000.0,5
2010-08-25,7.305,241.852,7.1591,7.338,7.1338,21316600.0,5155460000.0,2
2010-08-26,7.2265,239.253,7.382,7.391,7.2264,16660800.0,3986150000.0,5
2010-08-27,7.2668,240.587,7.2706,7.2965,7.0845,19592400.0,4713670000.0,2
2010-08-30,7.2932,241.463,7.2409,7.391,7.2385,13688800.0,3305350000.0,2
2010-08-31,7.3113,242.061,7.2737,7.3552,7.2285,15028100.0,3637710000.0,2
2010-09-01,7.5287,249.26,7.4427,7.5627,7.4069,24894100.0,6205110000.0,2
2010-09-02,7.584,251.092,7.5567,7.584,7.4758,14836600.0,3725360000.0,2
2010-09-03,7.7825,257.664,7.6719,7.7829,7.6541,18599600.0,4792440000.0,2
2010-09-06,7.7826,258.77,7.7826,7.7826,7.7826,0.0,0.0,3
2010-09-07,7.7537,256.708,7.7185,7.8054,7.7068,12243800.0,3143070000.0,5
2010-09-08,7.9074,261.796,7.8129,7.9516,7.7925,18805300.0,4923150000.0,2
2010-09-09,7.9119,261.945,7.9711,8.0156,7.9074,15663400.0,4102940000.0,2
2010-09-10,7.9221,262.284,7.9155,7.9549,7.8616,13848600.0,3632270000.0,2
2010-09-13,8.0313,265.898,7.9946,8.0686,7.9928,13885000.0,3691990000.0,2
2010-09-14,8.0619,266.914,8.0063,8.0953,7.9856,14576800.0,3890740000.0,2
2010-09-15,8.1269,269.065,8.0653,8.1317,8.0553,15334500.0,4125980000.0,2
2010-09-16,8.3179,275.388,8.1275,8.3209,8.1053,23289300.0,6413600000.0,2
2010-09-17,8.2818,274.193,8.3516,8.3597,8.231,22659800.0,6213160000.0,5
2010-09-20,8.5182,282.019,8.3032,8.5347,8.2962,23546100.0,6640450000.0,2
2010-09-21,8.5344,282.557,8.5371,8.6421,8.5049,23917000.0,6757910000.0,2
2010-09-22,8.6541,286.52,8.5025,8.661,8.4935,20907700.0,5990470000.0,2
2010-09-23,8.6893,287.685,8.6114,8.8048,8.6015,28075600.0,8076920000.0,2
2010-09-24,8.7916,291.07,8.7849,8.828,8.7383,23196000.0,6751650000.0,2
2010-09-27,8.7568,289.919,8.8413,8.864,8.7522,17253600.0,5002130000.0,5
2010-09-28,8.6274,285.634,8.775,8.775,8.2707,36965800.0,10558700000.0,5
2010-09-29,8.6427,286.141,8.6385,8.7161,8.6015,16772900.0,4799430000.0,2
2010-09-30,8.5338,282.537,8.6917,8.7218,8.4586,24049600.0,6794910000.0,5
2010-10-01,8.4968,281.312,8.6059,8.6189,8.4616,16014500.0,4505070000.0,5
2010-10-04,8.3801,277.449,8.4692,8.5083,8.354,15546400.0,4313340000.0,5
2010-10-05,8.6899,287.705,8.4812,8.7053,8.4758,17927400.0,5157790000.0,2
2010-10-06,8.6974,287.954,8.7095,8.7816,8.5792,23959500.0,6899230000.0,2
2010-10-07,8.6983,287.984,8.7319,8.7362,8.6288,14585600.0,4200420000.0,2
2010-10-08,8.8442,292.813,8.7733,8.8571,8.7218,23514400.0,6885320000.0,2
2010-10-11,8.883,294.097,8.8643,8.9395,8.8602,15276800.0,4492870000.0,2
2010-10-12,8.9786,297.264,8.8845,9.0075,8.7967,19947800.0,5929770000.0,2
2010-10-13,9.0268,298.857,9.0286,9.0815,9.0165,22503200.0,6725250000.0,2
2010-10-14,9.092,301.018,9.0734,9.0968,9.0346,15546300.0,4679710000.0,2
2010-10-15,9.4658,313.394,9.2463,9.4737,9.1702,32935500.0,10321800000.0,2
2010-10-18,9.5639,316.641,9.578,9.594,9.4523,39444900.0,12489900000.0,2
2010-10-19,9.308,308.167,9.1248,9.4367,9.0231,44027100.0,13567700000.0,5
2010-10-20,9.3392,309.202,9.2932,9.4511,9.2292,25772300.0,7968840000.0,2
2010-10-21,9.3089,308.197,9.3943,9.4658,9.227,19694900.0,6069910000.0,5
2010-10-22,9.2472,306.156,9.2953,9.3245,9.212,13313400.0,4075980000.0,5
2010-10-25,9.2884,307.52,9.2959,9.3714,9.2764,14015400.0,4310020000.0,2
2010-10-26,9.2646,306.733,9.2292,9.3155,9.1925,14033200.0,4304440000.0,5
2010-10-27,9.258,306.514,9.2526,9.3203,9.191,14250000.0,4367830000.0,5
2010-10-28,9.1801,303.935,9.2616,9.2631,9.0496,19680200.0,5981510000.0,5
2010-10-29,9.052,299.693,9.1497,9.1994,9.0487,15375300.0,4607870000.0,5
2010-11-01,9.1483,302.88,9.0893,9.191,9.0887,15138900.0,4585270000.0,2
2010-11-02,9.304,308.037,9.2331,9.329,9.2331,15497500.0,4773800000.0,2
2010-11-03,9.4075,311.463,9.3645,9.4099,9.2791,18155300.0,5654690000.0,2
2010-11-04,9.572,316.909,9.4872,9.6295,9.4746,22946000.0,7271790000.0,2
2010-11-05,9.5377,315.774,9.5636,9.6111,9.5263,12901900.0,4074080000.0,5
2010-11-08,9.5825,317.258,9.5398,9.6171,9.5266,10061900.0,3192220000.0,2
2010-11-09,9.5062,314.729,9.6556,9.6631,9.4586,13704100.0,4313080000.0,5
2010-11-10,9.5648,316.67,9.523,9.587,9.4301,13722300.0,4345450000.0,2
2010-11-11,9.5234,315.301,9.4737,9.5759,9.4511,12902900.0,4068300000.0,5
2010-11-12,9.264,306.713,9.5037,9.5188,9.1317,28423100.0,8717720000.0,5
2010-11-15,9.2341,305.722,9.277,9.3395,9.2111,14414400.0,4406810000.0,5
2010-11-16,9.0704,300.301,9.1946,9.2511,9.0021,23533900.0,7067260000.0,5
2010-11-17,9.0376,299.215,9.0586,9.1425,8.9552,17123200.0,5123520000.0,5
2010-11-18,9.2761,307.111,9.1789,9.3134,9.1636,17660300.0,5423690000.0,2
2010-11-19,9.225,305.419,9.2622,9.2752,9.1801,13744400.0,4197800000.0,5
2010-11-22,9.4243,312.02,9.2234,9.4243,9.1991,14038400.0,4380250000.0,2
2010-11-23,9.2851,307.41,9.3368,9.3759,9.2198,18551600.0,5702950000.0,5
2010-11-24,9.4675,313.449,9.3834,9.4857,9.3759,14795400.0,4637620000.0,2
2010-11-25,9.4675,314.795,9.4675,9.4675,9.4675,0.0,0.0,3
2010-11-26,9.4965,314.41,9.4358,9.5549,9.4117,8490890.0,2669620000.0,2
2010-11-29,9.5299,315.515,9.4887,9.5483,9.3648,15920000.0,5022990000.0,2
2010-11-30,9.3579,309.82,9.4298,9.4544,9.3495,17923300.0,5553010000.0,5
2010-12-01,9.5158,315.047,9.4818,9.5564,9.4737,16491100.0,5195470000.0,2
2010-12-02,9.5684,316.79,9.5498,9.594,9.4704,16559000.0,5245720000.0,2
2010-12-03,9.5471,316.083,9.5341,9.5835,9.514,12227500.0,3864890000.0,5
2010-12-06,9.6286,318.781,9.5832,9.6941,9.5765,16017200.0,5105970000.0,2
2010-12-07,9.5702,316.85,9.7383,9.7441,9.5675,13980500.0,4429720000.0,5
2010-12-08,9.6544,319.638,9.6129,9.6547,9.5371,11497600.0,3675080000.0,2
2010-12-09,9.6168,318.391,9.6882,9.6992,9.5946,10505200.0,3344770000.0,5
2010-12-10,9.6409,319.19,9.6135,9.6556,9.5819,9377750.0,2993280000.0,2
2010-12-13,9.6743,320.295,9.7555,9.7762,9.6541,15707600.0,5031070000.0,2
2010-12-14,9.6328,318.921,9.6761,9.7004,9.594,12556000.0,4004360000.0,5
2010-12-15,9.6349,318.99,9.624,9.7143,9.5997,14903900.0,4754200000.0,2
2010-12-16,9.6617,319.877,9.6568,9.7026,9.6271,11501000.0,3678910000.0,2
2010-12-17,9.6424,319.239,9.6731,9.6779,9.631,13826700.0,4414030000.0,5
2010-12-20,9.6905,320.833,9.6722,9.7218,9.5708,13771700.0,4418430000.0,2
2010-12-21,9.7505,322.819,9.7143,9.7561,9.6857,9155410.0,2955540000.0,2
2010-12-22,9.7792,323.77,9.7552,9.7961,9.7308,9505150.0,3077480000.0,2
2010-12-23,9.7323,322.217,9.7744,9.7789,9.7194,7982170.0,2571990000.0,5
2010-12-27,9.7648,323.292,9.7098,9.7877,9.6697,8921960.0,2884400000.0,2
2010-12-28,9.7886,324.079,9.8018,9.8243,9.7762,6282970.0,2036180000.0,2
2010-12-29,9.7831,323.899,9.8111,9.818,9.7774,5831100.0,1888690000.0,5
2010-12-30,9.7341,322.276,9.7889,9.7898,9.7158,5630710.0,1814640000.0,5
2010-12-31,9.701,321.181,9.7128,9.7287,9.6634,6916260.0,2221370000.0,5
2011-01-03,9.9119,328.161,9.7937,9.9326,9.7695,15897200.0,5216840000.0,2
2011-01-04,9.9636,329.874,9.9982,10.0,9.8692,11048100.0,3644500000.0,2
2011-01-05,10.0451,332.572,9.9113,10.0553,9.9098,9125600.0,3034920000.0,2
2011-01-06,10.037,332.303,10.0667,10.0827,10.012,10729500.0,3565450000.0,5
2011-01-07,10.1089,334.683,10.0448,10.1158,9.9819,11140300.0,3728470000.0,2
2011-01-10,10.2994,340.991,10.1904,10.3227,10.1405,16019900.0,5462650000.0,2
2011-01-11,10.2749,340.179,10.3723,10.3747,10.2096,15860000.0,5395240000.0,5
2011-01-12,10.3585,342.948,10.3233,10.3588,10.2857,10806300.0,3706010000.0,2
2011-01-13,10.3964,344.202,10.3807,10.4252,10.3413,10648000.0,3665070000.0,2
2011-01-14,10.4806,346.99,10.4027,10.4806,10.3591,11030000.0,3827290000.0,2
2011-01-18,10.2451,339.194,9.9104,10.3688,9.8045,67178100.0,22786400000.0,5
2011-01-19,10.1907,337.391,10.4767,10.4842,10.1317,40557500.0,13683700000.0,5
2011-01-20,10.0054,331.258,10.1182,10.1744,9.9284,27313900.0,9047950000.0,5
2011-01-21,9.8261,325.323,10.0382,10.0716,9.8235,26942800.0,8765120000.0,5
2011-01-24,10.1488,336.007,9.8307,10.1488,9.8261,20524400.0,6896330000.0,2
2011-01-25,10.2676,339.94,10.1152,10.2689,10.0623,19531000.0,6639350000.0,2
2011-01-26,10.3413,342.38,10.3146,10.394,10.2707,18102400.0,6197900000.0,2
2011-01-27,10.3221,341.743,10.3392,10.3667,10.3107,10179400.0,3478750000.0,5
2011-01-28,10.1083,334.663,10.351,10.3579,10.0309,21144900.0,7076410000.0,5
2011-01-31,10.2051,337.869,10.0992,10.2267,10.0541,13473100.0,4552140000.0,2
2011-02-01,10.3768,343.555,10.2647,10.3955,10.255,15236800.0,5234700000.0,2
2011-02-02,10.3555,342.848,10.3594,10.3834,10.3323,9248400.0,3170800000.0,5
2011-02-03,10.329,341.972,10.3398,10.3531,10.182,14064200.0,4809550000.0,5
2011-02-04,10.4211,345.019,10.335,10.4271,10.3311,11494200.0,3965730000.0,2
2011-02-07,10.5829,350.376,10.4629,10.6241,10.4553,17322100.0,6069260000.0,2
2011-02-08,10.6827,353.681,10.637,10.6923,10.591,13608600.0,4813090000.0,2
2011-02-09,10.7717,356.629,10.6824,10.797,10.6728,17240900.0,6148590000.0,2
2011-02-10,10.6628,353.024,10.7486,10.8271,10.4661,33162500.0,11707200000.0,5
2011-02-11,10.7323,355.324,10.6692,10.7609,10.6328,13127600.0,4664540000.0,2
2011-02-14,10.8024,357.644,10.7305,10.8114,10.7281,11086200.0,3964920000.0,2
2011-02-15,10.824,358.361,10.8027,10.8262,10.7534,10149100.0,3637030000.0,2
2011-02-16,10.9212,361.578,10.8511,10.9744,10.8421,17184100.0,6213400000.0,2
2011-02-17,10.7759,356.768,10.7444,10.8352,10.7224,18949100.0,6760420000.0,5
2011-02-18,10.5431,349.061,10.7882,10.812,10.5119,29144500.0,10173200000.0,5
2011-02-22,10.1837,337.162,10.2902,10.3879,10.157,31162200.0,10506700000.0,5
2011-02-23,10.3043,341.155,10.1886,10.3651,10.1837,23994700.0,8185910000.0,2
2011-02-24,10.3122,341.414,10.3464,10.3804,10.1765,17853500.0,6095440000.0,2
2011-02-25,10.471,346.672,10.3837,10.4791,10.3699,13572100.0,4705060000.0,2
2011-02-28,10.6228,351.7,10.5636,10.6782,10.56,14395500.0,5062900000.0,2
2011-03-01,10.5056,347.817,10.6908,10.6983,10.4566,16290300.0,5666050000.0,5
2011-03-02,10.5901,350.615,10.5251,10.6571,10.4782,21521000.0,7545590000.0,2
2011-03-03,10.8138,358.023,10.7425,10.8207,10.7043,17885300.0,6403330000.0,2
2011-03-04,10.8271,358.461,10.8292,10.8358,10.7594,16188100.0,5802790000.0,2
2011-03-07,10.6875,353.841,10.8692,10.8773,10.5657,19504300.0,6901420000.0,5
2011-03-08,10.6995,354.239,10.674,10.7489,10.594,12725600.0,4507890000.0,2
2011-03-09,10.6006,350.963,10.6674,10.6695,10.5443,16192700.0,5683050000.0,5
2011-03-10,10.4262,345.188,10.4998,10.5194,10.3729,18138900.0,6261320000.0,5
2011-03-11,10.5861,350.485,10.3859,10.5961,10.3759,16824300.0,5896660000.0,2
2011-03-14,10.6334,352.048,10.6219,10.7213,10.5657,15587700.0,5487610000.0,2
2011-03-15,10.3889,343.953,10.2887,10.4613,10.2286,25752800.0,8857740000.0,5
2011-03-16,9.9251,328.599,10.2857,10.3158,9.8123,41312500.0,13575300000.0,5
2011-03-17,10.0643,333.209,10.1302,10.2138,9.9446,23550700.0,7847310000.0,2
2011-03-18,9.9449,329.256,10.1392,10.1714,9.9248,26900400.0,8857110000.0,5
2011-03-21,10.2045,337.849,10.105,10.2177,10.083,14621100.0,4939720000.0,2
2011-03-22,10.2616,339.741,10.3026,10.3043,10.1997,11651200.0,3958380000.0,2
2011-03-23,10.2012,337.74,10.2039,10.2322,10.1038,13321200.0,4499110000.0,5
2011-03-24,10.375,343.495,10.2812,10.406,10.1913,14454000.0,4964860000.0,2
2011-03-25,10.5726,350.037,10.4683,10.5883,10.4367,16041800.0,5615230000.0,2
2011-03-28,10.5395,348.942,10.621,10.6562,10.5395,11048200.0,3855180000.0,5
2011-03-29,10.5552,349.46,10.4559,10.5552,10.4078,12603600.0,4404440000.0,2
2011-03-30,10.4851,347.14,10.5456,10.5528,10.4493,11764500.0,4083920000.0,5
2011-03-31,10.4814,347.018,10.4168,10.5203,10.4078,9798860.0,3400380000.0,5
2011-04-01,10.3627,343.087,10.5597,10.574,10.3248,14952200.0,5129910000.0,5
2011-04-04,10.2613,339.731,10.3552,10.3639,10.1774,16431500.0,5582290000.0,5
2011-04-05,10.1922,337.441,10.135,10.2932,10.1053,17248700.0,5820410000.0,5
2011-04-06,10.1666,336.595,10.2622,10.3429,10.1395,14376400.0,4839020000.0,5
2011-04-07,10.1678,336.635,10.1684,10.2385,10.1061,13337400.0,4489820000.0,2
2011-04-08,10.077,333.628,10.2232,10.2301,10.0436,13483300.0,4498420000.0,5
2011-04-11,9.9489,329.386,10.0469,10.0953,9.9254,14255400.0,4695520000.0,5
2011-04-12,9.997,330.979,9.9395,10.037,9.9308,15232400.0,5041620000.0,2
2011-04-13,10.1092,334.693,10.0758,10.1095,10.0006,12372700.0,4141060000.0,2
2011-04-14,9.9976,330.999,10.0692,10.1053,9.9867,10785300.0,3569940000.0,5
2011-04-15,9.8484,326.06,10.024,10.0343,9.8286,16208300.0,5284880000.0,5
2011-04-18,9.9804,330.431,9.8075,9.9919,9.6289,21782100.0,7197470000.0,2
2011-04-19,10.1612,336.416,10.018,10.1648,9.9762,14977700.0,5038750000.0,2
2011-04-20,10.298,340.946,10.3311,10.3985,10.2707,25023400.0,8531630000.0,2
2011-04-21,10.5472,349.197,10.6767,10.6806,10.4818,26921400.0,9400860000.0,2
2011-04-25,10.6168,351.5,10.5365,10.6391,10.5353,9519470.0,3346090000.0,2
2011-04-26,10.5389,348.922,10.6352,10.6764,10.5067,12057200.0,4207030000.0,5
2011-04-27,10.5308,348.653,10.5937,10.597,10.4391,12721800.0,4435510000.0,5
2011-04-28,10.4286,345.268,10.4117,10.5188,10.3916,12899600.0,4453820000.0,5
2011-04-29,10.5302,348.633,10.4294,10.6451,10.426,35940800.0,12530200000.0,2
2011-05-02,10.4144,344.8,10.5185,10.5404,10.391,15811200.0,5451690000.0,5
2011-05-03,10.4722,346.711,10.4658,10.523,10.3946,11198600.0,3882680000.0,2
2011-05-04,10.5134,348.076,10.474,10.5813,10.4325,13901700.0,4838860000.0,2
2011-05-05,10.4286,345.268,10.4782,10.5549,10.4075,12009300.0,4146440000.0,5
2011-05-06,10.4259,345.178,10.517,10.5263,10.4123,10008800.0,3454800000.0,5
2011-05-09,10.4541,346.114,10.4619,10.5022,10.4219,7312590.0,2530990000.0,2
2011-05-10,10.5098,347.956,10.4929,10.517,10.4259,10074600.0,3505510000.0,2
2011-05-11,10.443,345.746,10.4968,10.5263,10.3831,12002700.0,4149870000.0,5
2011-05-12,10.4231,345.088,10.4096,10.4397,10.2938,11462800.0,3955670000.0,5
2011-05-13,10.2406,339.044,10.3958,10.4135,10.2361,11649700.0,3949760000.0,5
2011-05-16,10.024,331.875,10.2015,10.2622,10.003,16076500.0,5335380000.0,5
2011-05-17,10.1095,334.703,9.985,10.1095,9.9468,16171000.0,5412470000.0,2
2011-05-18,10.2216,338.417,10.1194,10.2571,10.1053,11956200.0,4046170000.0,2
2011-05-19,10.2415,339.074,10.2881,10.2981,10.1855,9327330.0,3162650000.0,2
2011-05-20,10.0818,333.787,10.2123,10.2541,10.0758,12078200.0,4031560000.0,5
2011-05-23,10.0571,332.97,9.9239,10.1047,9.9074,13661000.0,4548710000.0,5
2011-05-24,9.9907,330.77,10.0902,10.1022,9.9651,11503000.0,3804830000.0,5
2011-05-25,10.1287,335.34,10.028,10.1823,10.0105,10507900.0,3523730000.0,2
2011-05-26,10.0752,333.568,10.1044,10.132,10.0582,7953390.0,2653000000.0,5
2011-05-27,10.1477,335.968,10.0692,10.1543,10.0544,7273270.0,2443590000.0,2
2011-05-31,10.461,346.343,10.2586,10.461,10.2556,14919200.0,5167150000.0,2
2011-06-01,10.3913,344.033,10.4923,10.5904,10.3654,19810100.0,6815320000.0,5
2011-06-02,10.4091,344.622,10.4211,10.4655,10.3549,12103000.0,4170970000.0,2
2011-06-03,10.329,341.972,10.3212,10.3859,10.286,11194400.0,3828170000.0,5
2011-06-06,10.1666,336.595,10.397,10.4376,10.1597,16497800.0,5553080000.0,5
2011-06-07,9.9861,330.62,10.1705,10.172,9.9819,18927600.0,6257840000.0,5
2011-06-08,9.9922,330.82,9.9783,10.0692,9.9443,11924500.0,3944870000.0,2
2011-06-09,9.9696,330.073,10.0225,10.0352,9.9474,9834460.0,3246090000.0,5
2011-06-10,9.8015,324.507,9.9413,9.9747,9.7898,15504200.0,5031220000.0,5
2011-06-13,9.8226,325.204,9.8406,9.874,9.7765,11773400.0,3828770000.0,2
2011-06-14,9.9982,331.019,9.9248,10.0225,9.904,11948800.0,3955290000.0,2
2011-06-15,9.8271,325.353,9.9173,9.9338,9.7708,14264600.0,4641020000.0,5
2011-06-16,9.7792,323.77,9.8316,9.8851,9.5738,18235300.0,5904050000.0,5
2011-06-17,9.6319,318.891,9.8944,9.9022,9.6048,21981800.0,7009800000.0,5
2011-06-20,9.4833,313.972,9.5445,9.5549,9.3383,22880200.0,7183740000.0,5
2011-06-21,9.7834,323.909,9.5242,9.7985,9.4797,17620500.0,5707440000.0,2
2011-06-22,9.7026,321.231,9.7792,9.8917,9.6956,13949300.0,4480960000.0,5
2011-06-23,9.9618,329.814,9.5922,9.9756,9.5675,19991300.0,6593420000.0,2
2011-06-24,9.815,324.955,9.966,10.0195,9.7771,15711600.0,5105570000.0,5
2011-06-27,9.9861,330.62,9.8523,10.0421,9.8421,12141400.0,4014200000.0,2
2011-06-28,10.083,333.827,10.0346,10.1263,10.0283,10510700.0,3508760000.0,2
2011-06-29,10.0463,332.612,10.1064,10.1164,9.9813,12597000.0,4189920000.0,5
2011-06-30,10.0953,334.235,10.0662,10.1092,10.0102,11543900.0,3858380000.0,2
2011-07-01,10.3236,341.793,10.1038,10.3308,10.0511,15546900.0,5313820000.0,2
2011-07-05,10.5092,347.936,10.3158,10.5212,10.3007,12688400.0,4414740000.0,2
2011-07-06,10.5792,350.256,10.4947,10.6496,10.4274,15879500.0,5561880000.0,2
2011-07-07,10.7428,355.673,10.6668,10.7669,10.6466,14273600.0,5076740000.0,2
2011-07-08,10.8183,358.172,10.6267,10.8271,10.5925,17497400.0,6267070000.0,2
2011-07-11,10.6466,352.487,10.717,10.8201,10.6111,15816300.0,5575030000.0,5
2011-07-12,10.6391,352.238,10.6325,10.7573,10.4848,16128800.0,5681180000.0,5
2011-07-13,10.7675,356.489,10.7768,10.8271,10.7182,13987100.0,4986240000.0,2
2011-07-14,10.76,356.24,10.8574,10.8755,10.717,15376200.0,5477600000.0,5
2011-07-15,10.975,363.36,10.8622,10.9774,10.8021,17302300.0,6286980000.0,2
2011-07-18,11.2421,372.202,10.9904,11.2676,10.9858,20451100.0,7611940000.0,2
2011-07-19,11.3338,375.239,11.3684,11.3879,11.2277,29255200.0,10977700000.0,2
2011-07-20,11.6361,385.246,11.9134,11.9179,11.609,33618800.0,12951500000.0,2
2011-07-21,11.6478,385.634,11.6376,11.7311,11.5459,18804100.0,7251520000.0,2
2011-07-22,11.8286,391.619,11.6788,11.8812,11.6616,18454600.0,7227150000.0,2
2011-07-25,11.9849,396.796,11.7398,12.0301,11.7179,21064400.0,8358290000.0,2
2011-07-26,12.1326,401.685,12.0301,12.1654,12.0204,17020700.0,6836970000.0,2
2011-07-27,11.8072,390.912,12.0478,12.1095,11.794,23547200.0,9204890000.0,5
2011-07-28,11.784,390.145,11.778,11.9395,11.6731,21215200.0,8276990000.0,5
2011-07-29,11.7438,388.811,11.6583,11.8842,11.5488,22592300.0,8784120000.0,5
2011-08-01,11.9323,395.054,11.9633,12.015,11.8006,21886900.0,8646490000.0,2
2011-08-02,11.6965,387.247,11.9594,11.9669,11.6797,22840700.0,8844980000.0,5
2011-08-03,11.8066,390.892,11.7588,11.8361,11.4959,26160800.0,10226100000.0,2
2011-08-04,11.3495,375.757,11.7116,11.769,11.3489,31121600.0,11694200000.0,5
2011-08-05,11.2367,372.023,11.4418,11.5338,10.9043,43020000.0,16004400000.0,5
2011-08-08,10.6228,351.7,10.8779,11.0607,10.6171,40850200.0,14367000000.0,5
2011-08-09,11.2484,372.411,10.8661,11.2665,10.6767,38663700.0,14398800000.0,2
2011-08-10,10.938,362.135,11.1624,11.2676,10.9022,31380300.0,11363900000.0,5
2011-08-11,11.2391,372.102,11.1434,11.2917,10.969,26498700.0,9860230000.0,2
2011-08-12,11.338,375.378,11.3705,11.4177,11.255,18891900.0,7091610000.0,2
2011-08-15,11.5311,381.771,11.4174,11.578,11.3711,16447900.0,6279340000.0,2
2011-08-16,11.443,378.853,11.4743,11.5299,11.3101,17817400.0,6750190000.0,5
2011-08-17,11.4418,378.814,11.498,11.5645,11.3684,15787800.0,5980660000.0,5
2011-08-18,11.009,364.485,11.1531,11.2075,10.8683,30408300.0,11083400000.0,5
2011-08-19,10.7077,354.508,10.8923,11.0376,10.7068,27710100.0,9823440000.0,5
2011-08-22,10.72,354.916,10.9627,10.9738,10.6794,19118000.0,6785290000.0,2
2011-08-23,11.2361,372.003,10.8361,11.2373,10.7368,23458400.0,8726580000.0,2
2011-08-24,11.3137,374.572,11.2322,11.3973,11.1459,22366700.0,8377940000.0,2
2011-08-25,11.2397,372.122,10.9798,11.2917,10.9774,31117900.0,11579600000.0,5
2011-08-26,11.5362,381.94,11.163,11.5428,11.1519,22909800.0,8750180000.0,2
2011-08-29,11.7284,388.303,11.6746,11.7744,11.6692,14473300.0,5620030000.0,2
2011-08-30,11.729,388.323,11.6767,11.7847,11.6153,14925800.0,5796010000.0,2
2011-08-31,11.5738,383.185,11.7464,11.7919,11.4845,18669800.0,7154000000.0,5
2011-09-01,11.4595,379.401,11.6036,11.6493,11.4502,12275800.0,4657460000.0,5
2011-09-02,11.2496,372.451,11.2704,11.3684,11.1828,15684500.0,5841710000.0,5
2011-09-06,11.4208,378.117,11.0487,11.4385,11.0219,18203400.0,6883030000.0,2
2011-09-07,11.5468,382.289,11.5958,11.597,11.4887,12520500.0,4786470000.0,2
2011-09-08,11.5531,382.498,11.5007,11.6875,11.498,14862800.0,5684980000.0,2
2011-09-09,11.3528,375.866,11.5468,11.609,11.2788,20181300.0,7585480000.0,5
2011-09-12,11.4268,378.316,11.218,11.455,11.1849,16708300.0,6321010000.0,2
2011-09-13,11.5675,382.976,11.4929,11.6153,11.4361,15740600.0,6028290000.0,2
2011-09-14,11.7083,387.636,11.6397,11.7958,11.6018,19097300.0,7402790000.0,2
2011-09-15,11.8183,391.28,11.7723,11.8394,11.7263,14922100.0,5838710000.0,2
2011-09-16,12.0451,398.788,11.8959,12.0452,11.8806,24946000.0,9948170000.0,2
2011-09-19,12.3798,409.87,11.9398,12.4279,11.8858,29423500.0,12059800000.0,2
2011-09-20,12.4346,411.682,12.4887,12.7176,12.3666,27705300.0,11405800000.0,2
2011-09-21,12.3952,410.378,12.6207,12.6794,12.391,21642000.0,8881390000.0,5
2011-09-22,12.0848,400.102,12.0611,12.3254,11.9308,34588600.0,13839000000.0,5
2011-09-23,12.1594,402.572,12.0385,12.2328,12.0256,19517200.0,7857090000.0,2
2011-09-26,12.1254,401.446,12.0259,12.1498,11.7684,29031300.0,11654500000.0,5
2011-09-27,12.0078,397.553,12.2926,12.3082,11.9717,22589200.0,8980400000.0,5
2011-09-28,11.9401,395.313,12.0358,12.1425,11.9251,15351900.0,6068800000.0,5
2011-09-29,11.7464,388.9,12.0878,12.0965,11.6153,23263000.0,9046990000.0,5
2011-09-30,11.4683,379.69,11.6427,11.6959,11.464,19579900.0,7434290000.0,5
2011-10-03,11.2662,372.999,11.4397,11.508,11.2232,23895600.0,8913030000.0,5
2011-10-04,11.203,370.908,11.2653,11.4827,10.6538,44059800.0,16342100000.0,5
2011-10-05,11.3759,376.633,11.0634,11.4231,10.8361,28088200.0,10578900000.0,2
2011-10-06,11.3495,375.757,11.228,11.5723,11.1821,29020700.0,10904700000.0,5
2011-10-07,11.1218,368.219,11.3017,11.3606,11.0824,19129200.0,7043720000.0,5
2011-10-10,11.6935,387.148,11.4012,11.6935,11.3747,15804000.0,6118500000.0,2
2011-10-11,12.0388,398.579,11.8066,12.1257,11.7744,21631500.0,8621860000.0,2
2011-10-12,12.0959,400.471,12.2508,12.3082,12.0343,22224400.0,8900240000.0,2
2011-10-13,12.2836,406.684,12.1798,12.2836,12.1158,15220800.0,6190070000.0,2
2011-10-14,12.6917,420.196,12.5362,12.6917,12.4893,20477400.0,8604520000.0,2
2011-10-17,12.6313,418.195,12.6839,12.8331,12.5095,24501500.0,10246400000.0,5
