date,close,close_raw,open,high,low,tvol,tamt,sign
2008-09-11,10.7657,433.75,10.1353,10.799,10.0864,6472650.0,2807510000.0,2
2008-09-12,10.8627,437.66,10.6778,10.9702,10.6478,6028460.0,2638410000.0,2
2008-09-15,10.7684,433.86,10.5237,10.9697,10.5165,6568620.0,2849860000.0,5
2008-09-16,10.9935,442.93,10.5724,11.1512,10.5607,6991770.0,3096860000.0,2
2008-09-17,10.2877,414.49,10.8831,10.8995,10.2616,9129150.0,3783940000.0,5
2008-09-18,10.898,439.08,10.4899,10.9005,10.1886,8592100.0,3772620000.0,2
2008-09-19,11.1479,449.15,11.442,11.4686,11.0022,10008700.0,4495430000.0,2
2008-09-22,10.6761,430.14,11.2715,11.2715,10.6478,4409120.0,1896540000.0,5
2008-09-23,10.6545,429.27,10.7533,10.9404,10.5664,5206640.0,2235060000.0,5
2008-09-24,10.7995,435.11,10.6811,11.0449,10.6754,4242800.0,1846080000.0,2
2008-09-25,10.9109,439.6,10.892,11.169,10.821,5026920.0,2209830000.0,2
2008-09-26,10.6984,431.04,10.623,10.8503,10.45,5292750.0,2281390000.0,5
2008-09-29,9.4564,381.0,10.4123,10.5115,9.4492,10765000.0,4101450000.0,5
2008-09-30,9.9409,400.52,9.8287,10.551,9.7374,8824590.0,3534420000.0,2
2008-10-01,10.2189,411.72,10.2048,10.3495,10.005,6237070.0,2567930000.0,2
2008-10-02,9.692,390.49,10.171,10.1757,9.5805,5988150.0,2338310000.0,5
2008-10-03,9.6031,386.91,9.8623,10.2383,9.5078,8035910.0,3109170000.0,5
2008-10-06,9.2135,371.21,9.2822,9.3321,8.8647,11222500.0,4165900000.0,5
2008-10-07,8.588,346.01,9.2661,9.307,8.5721,11058800.0,3826470000.0,5
2008-10-08,8.3919,338.11,8.1946,8.9102,8.0941,11828500.0,3999320000.0,5
2008-10-09,8.1653,328.98,8.551,8.6514,7.9839,8088420.0,2660930000.0,5
2008-10-10,8.2403,332.0,7.7726,8.4857,7.7017,10600600.0,3519400000.0,2
2008-10-13,9.4569,381.02,8.8307,9.48,8.5815,8907600.0,3393970000.0,2
2008-10-14,9.0025,362.71,9.7674,9.7915,8.8608,7874660.0,2856220000.0,5
2008-10-15,8.4182,339.17,8.8024,8.9104,8.4098,6721780.0,2279830000.0,5
2008-10-16,8.762,353.02,8.2591,8.8484,7.6803,16289300.0,5750440000.0,2
2008-10-17,9.2465,372.54,9.4058,9.5805,9.0233,14256800.0,5311220000.0,2
2008-10-20,9.4147,379.32,9.4254,9.4559,8.925,6757000.0,2563070000.0,2
2008-10-21,9.0035,362.75,9.2427,9.5254,8.9849,5790610.0,2100540000.0,5
2008-10-22,8.8278,355.67,8.8605,9.1757,8.5381,6564120.0,2334660000.0,5
2008-10-23,8.7446,352.32,8.7776,8.8856,8.3889,6480440.0,2283190000.0,5
2008-10-24,8.4212,339.29,8.103,8.6987,8.0601,7359080.0,2496860000.0,5
2008-10-27,8.178,329.49,8.31,8.5133,8.0814,6209170.0,2045860000.0,5
2008-10-28,9.1524,368.75,8.4152,9.1663,8.1536,8106990.0,2989450000.0,2
2008-10-29,8.8856,358.0,9.0789,9.2082,8.7458,9763690.0,3495400000.0,5
2008-10-30,8.9275,359.69,9.1452,9.2331,8.8948,7993410.0,2875150000.0,2
