date,close,close_raw,open,high,low,tvol,tamt,sign
2007-11-08,24.8557,31.0807,25.471,25.6856,24.6124,133749000.0,4157010000.0,5
2007-11-09,24.133,30.1771,24.455,24.7126,24.0758,125137000.0,3776270000.0,5
2007-11-12,23.8826,29.8639,23.8397,24.1187,23.6251,84865200.0,2534410000.0,5
2007-11-13,24.7368,30.9321,24.0764,24.8876,23.9616,104311000.0,3226570000.0,2
2007-11-14,24.3564,30.4564,24.8517,24.945,24.2272,84063000.0,2560260000.0,5
2007-11-15,24.2344,30.3038,24.2344,24.4784,24.0836,64014100.0,1939870000.0,5
2007-11-16,24.4712,30.6,24.3061,24.5933,24.1985,71117100.0,2176180000.0,2
2007-11-19,24.3779,30.4833,24.3779,24.5789,24.3133,63026200.0,1921250000.0,5
2007-11-20,24.8229,31.0398,24.5718,25.1029,24.4784,100009000.0,3104270000.0,2
2007-11-21,24.5718,30.7257,24.6938,24.9307,24.5359,89523700.0,2750680000.0,5
2007-11-23,24.4855,30.6179,24.665,24.7225,24.1985,33468100.0,1024720000.0,5
2007-11-26,23.6673,29.5947,24.4712,24.6722,23.6385,80335000.0,2377490000.0,5
2007-11-27,23.7318,29.6754,23.8826,24.1195,23.459,84180300.0,2498080000.0,2
2007-11-28,24.1913,30.2499,23.9616,24.3277,23.617,88587500.0,2679760000.0,2
2007-11-29,24.1123,30.1512,24.1051,24.3564,23.9113,53633600.0,1617120000.0,5
2007-11-30,24.1195,30.1602,24.3492,24.4927,23.8251,71027700.0,2142210000.0,2
2007-12-03,23.6314,29.5498,24.0477,24.1483,23.459,61770500.0,1825310000.0,5
2007-12-04,23.5237,29.4151,23.5021,23.8611,23.4232,54801600.0,1612000000.0,5
2007-12-05,24.5143,30.6538,23.7892,24.7799,23.7103,84894700.0,2602340000.0,2
2007-12-06,24.8014,31.0129,24.5933,24.8445,24.3133,50624400.0,1570010000.0,2
2007-12-07,24.787,30.9949,24.8445,24.9091,24.5646,40770900.0,1263690000.0,5
2007-12-10,24.9522,31.2014,24.8661,25.0885,24.744,36084900.0,1125900000.0,2
2007-12-11,24.4784,30.609,24.9307,25.1173,24.3564,55080200.0,1685950000.0,5
2007-12-12,24.744,30.9411,24.8445,25.1891,24.3564,63352500.0,1960200000.0,2
2007-12-13,25.2824,31.6143,24.7512,25.4475,24.6076,73931200.0,2337280000.0,2
2007-12-14,25.347,31.6951,25.1603,25.7274,25.1316,71128100.0,2254410000.0,2
2007-12-17,24.6866,30.8693,25.146,25.2178,24.665,58121200.0,1794160000.0,5
2007-12-18,24.9378,31.1834,24.8661,25.1244,24.5574,52791800.0,1646230000.0,2
2007-12-19,24.9737,31.2283,24.902,25.225,24.6794,58469000.0,1825890000.0,2
2007-12-20,25.4977,31.8836,25.3326,25.6916,25.1819,59348000.0,1892230000.0,2
2007-12-21,25.8854,32.3683,25.7705,25.8872,25.6628,83751900.0,2710910000.0,2
2007-12-24,26.2587,32.8351,25.9356,26.3591,25.8782,29622600.0,972660000.0,2
2007-12-26,26.2802,32.862,26.1366,26.3017,26.0289,30252700.0,994163000.0,2
2007-12-27,25.8208,32.2875,26.0935,26.2372,25.7992,33318800.0,1075780000.0,5
2007-12-28,25.9285,32.4222,25.9141,26.0074,25.6054,33447200.0,1084430000.0,2
2007-12-31,25.5552,31.9554,25.7705,25.8351,25.4977,35232500.0,1125870000.0,5
2008-01-02,25.2824,31.6143,25.6916,25.8136,25.1244,63006200.0,1991900000.0,5
2008-01-03,25.39,31.7489,25.2824,25.5911,25.024,49601200.0,1574780000.0,2
2008-01-04,24.6794,30.8603,25.2609,25.2681,24.4712,72093800.0,2224840000.0,5
2008-01-07,24.8445,31.0668,24.8014,24.9809,24.5861,80173500.0,2490730000.0,2
2008-01-08,24.0118,30.0255,24.9163,24.9163,23.9759,79155600.0,2376690000.0,5
2008-01-09,24.7225,30.9142,23.9472,24.7942,23.9401,74317200.0,2297460000.0,2
2008-01-10,24.6435,30.8154,24.6579,24.7655,24.2487,72447500.0,2232500000.0,5
2008-01-11,24.342,30.4384,24.5071,24.5789,24.2056,55196700.0,1680100000.0,5
2008-01-14,24.6866,30.8693,24.7368,24.8158,24.464,52792400.0,1629670000.0,2
2008-01-15,24.4066,30.5192,24.4281,24.6794,24.4066,61637700.0,1881130000.0,5
2008-01-16,23.8539,29.828,23.9903,24.1553,23.337,120782000.0,3602680000.0,5
2008-01-17,23.7677,29.7203,24.0764,24.2631,23.6673,94253800.0,2801250000.0,5
2008-01-18,23.696,29.6306,23.8036,24.4066,23.6673,117062000.0,3468620000.0,5
2008-01-22,22.9638,28.715,22.6408,23.3514,22.612,108866000.0,3126100000.0,5
2008-01-23,22.9207,28.6611,22.5977,23.0068,22.2818,137656000.0,3945370000.0,5
2008-01-24,23.8683,29.846,23.2222,23.9472,23.0571,155640000.0,4645240000.0,2
2008-01-25,23.6457,29.5677,25.0527,25.1244,23.5955,196992000.0,5824610000.0,5
2008-01-28,23.4877,29.3702,23.7031,23.7605,23.2725,81018900.0,2379540000.0,5
2008-01-29,23.4016,29.2625,23.5811,23.6098,23.2222,68023000.0,1990520000.0,5
2008-01-30,23.1145,28.9035,23.3729,23.5452,23.0068,106433000.0,3076270000.0,5
2008-01-31,23.4016,29.2625,22.9064,23.5021,22.7699,103642000.0,3032830000.0,2
2008-02-01,21.8582,27.3325,22.2926,23.8683,21.7147,291139000.0,7957550000.0,5
2008-02-04,21.6717,27.0993,21.887,22.0521,21.6142,119999000.0,3251880000.0,5
2008-02-05,20.8676,26.0939,21.4706,21.4922,20.7384,137534000.0,3588800000.0,5
2008-02-06,20.4728,25.6002,21.0184,21.0687,20.307,138316000.0,3540910000.0,5
2008-02-07,20.1857,25.2412,20.3437,20.6595,20.0278,165268000.0,4171560000.0,5
2008-02-08,20.5015,25.6361,20.3078,20.8748,20.2719,124872000.0,3201230000.0,2
2008-02-11,20.2503,25.322,20.4728,20.5374,20.035,156814000.0,3970850000.0,5
2008-02-12,20.3437,25.4387,20.4082,20.5446,20.1785,84365900.0,2146160000.0,2
2008-02-13,20.7887,25.9952,20.5446,20.8533,20.48,88994300.0,2313420000.0,2
2008-02-14,20.4585,25.5823,20.7313,20.8461,20.4298,69113400.0,1768080000.0,5
2008-02-15,20.4011,25.5105,20.3221,20.559,20.2791,68166100.0,1738950000.0,5
2008-02-19,20.3002,25.3843,20.7542,20.783,20.2281,68254300.0,1732590000.0,5
2008-02-20,20.3362,25.4294,20.2858,20.365,20.12,93056100.0,2366360000.0,2
2008-02-21,20.2497,25.3212,20.6245,20.8695,20.1489,98784200.0,2501330000.0,5
2008-02-22,19.9471,24.9428,20.3506,20.4588,19.6011,125713000.0,3135630000.0,5
2008-02-25,20.0623,25.0869,19.9254,20.3506,19.8029,109974000.0,2758910000.0,2
2008-02-26,20.4515,25.5735,19.9903,20.7974,19.9399,108927000.0,2785630000.0,2
2008-02-27,20.365,25.4654,20.3146,20.6677,20.2497,75199400.0,1914980000.0,5
2008-02-28,20.1272,25.168,20.192,20.3722,20.0335,83010000.0,2089200000.0,5
2008-02-29,19.6011,24.5101,19.9543,20.0551,19.4714,117411000.0,2877760000.0,5
2008-03-03,19.4498,24.321,19.63,19.7382,19.3634,76581000.0,1862530000.0,5
2008-03-04,19.8822,24.8617,19.4714,19.911,19.4282,86925500.0,2161120000.0,2
2008-03-05,20.264,25.3391,19.9975,20.4731,19.9615,106490000.0,2698360000.0,2
2008-03-06,19.8678,24.8436,20.2209,20.3002,19.8174,91134300.0,2264110000.0,5
2008-03-07,20.084,25.114,19.7021,20.2281,19.6877,77607000.0,1949020000.0,2
2008-03-10,20.2137,25.2762,20.0551,20.365,19.9975,72538300.0,1833490000.0,2
2008-03-11,21.1,26.3845,20.4659,21.1433,20.4515,98764100.0,2605840000.0,2
2008-03-12,20.6316,25.7988,21.2082,21.2514,20.5668,75993800.0,1960550000.0,5
2008-03-13,20.6245,25.7898,20.5668,20.8911,20.293,84557100.0,2180710000.0,5
2008-03-14,20.1489,25.1951,20.6965,20.9055,19.9182,105215000.0,2650900000.0,5
2008-03-17,20.3939,25.5015,19.6732,20.7037,19.6588,84497400.0,2154810000.0,2
2008-03-18,21.201,26.5107,20.6605,21.2453,20.6605,83695200.0,2218820000.0,2
2008-03-19,20.6245,25.7898,21.1722,21.3235,20.6245,61451700.0,1584830000.0,5
2008-03-20,21.028,26.2944,20.7109,21.0579,20.6029,60175800.0,1582290000.0,2
2008-03-24,21.0208,26.2854,21.1361,21.1866,20.9415,48297000.0,1269510000.0,5
2008-03-25,20.9992,26.2584,21.1361,21.1649,20.8551,49249000.0,1293200000.0,5
2008-03-26,20.5812,25.7357,20.9199,20.9487,20.4515,45868100.0,1180450000.0,5
2008-03-27,20.2137,25.2762,20.5236,20.5308,20.1777,47894300.0,1210590000.0,5
2008-03-28,20.1128,25.15,20.3434,20.4875,20.0551,49262000.0,1238940000.0,5
2008-03-31,20.4515,25.5735,20.0912,20.6029,20.0623,46780600.0,1196340000.0,2
2008-04-01,21.2585,26.5827,20.7758,21.2874,20.6316,65796100.0,1749040000.0,2
2008-04-02,21.0136,26.2764,21.3055,21.3163,20.8983,49506400.0,1300850000.0,5
2008-04-03,20.8983,26.1322,20.8983,21.1289,20.7542,38965600.0,1018260000.0,5
2008-04-04,21.0136,26.2764,20.992,21.0856,20.7109,43899800.0,1153530000.0,2
2008-04-07,21.0136,26.2764,21.2946,21.3235,20.9199,44444100.0,1167830000.0,3
2008-04-08,20.7182,25.907,20.8551,20.8983,20.5668,46573900.0,1206590000.0,5
2008-04-09,20.819,26.0331,20.6965,20.9271,20.5668,45857400.0,1193810000.0,2
2008-04-10,20.9776,26.2314,20.7758,21.1866,20.7542,65596900.0,1720700000.0,2
2008-04-11,20.3794,25.4834,20.8046,20.9055,20.329,54373600.0,1385620000.0,5
2008-04-14,20.2209,25.2852,20.3506,20.4011,20.1272,43418100.0,1097840000.0,5
2008-04-15,20.3578,25.4564,20.2642,20.5236,20.1993,34310000.0,873409000.0,2
2008-04-16,20.8623,26.0872,20.5885,20.9343,20.4515,54107300.0,1411510000.0,2
2008-04-17,21.0569,26.3305,20.9848,21.1433,20.8262,48774500.0,1284260000.0,2
2008-04-18,21.6189,27.0333,21.6262,21.691,21.3379,73658800.0,1991240000.0,2
2008-04-21,21.9216,27.4118,21.7559,22.0513,21.7054,54411700.0,1491520000.0,2
2008-04-22,21.7991,27.2586,22.0802,22.1234,21.5973,67387500.0,1836890000.0,5
2008-04-23,22.6639,28.34,21.9432,22.6711,21.8351,98351400.0,2787280000.0,2
2008-04-24,22.916,28.6553,22.7936,23.1323,22.4548,116451000.0,3336950000.0,2
2008-04-25,21.4965,26.8802,21.655,21.9,21.3307,145195000.0,3902870000.0,5
2008-04-28,20.8911,26.1232,21.4748,21.5001,20.7686,97472900.0,2546300000.0,5
2008-04-29,20.6388,25.8078,20.7542,20.8262,20.5019,84428800.0,2178920000.0,5
2008-04-30,20.5524,25.6997,20.7109,21.0497,20.5452,74733500.0,1920630000.0,5
2008-05-01,21.1866,26.4927,20.538,21.2514,20.5236,71699300.0,1899510000.0,2
2008-05-02,21.0713,26.3485,21.3235,21.3451,20.7974,66024100.0,1739640000.0,5
2008-05-05,20.9559,26.2043,21.5685,21.7847,20.8911,119688000.0,3136330000.0,5
2008-05-06,21.4027,26.763,20.8983,21.5181,20.8479,93581900.0,2504530000.0,2
2008-05-07,21.0497,26.3215,21.3955,21.7198,20.9559,88782800.0,2336900000.0,5
2008-05-08,21.0928,26.3755,21.1,21.1794,20.8983,69591600.0,1835510000.0,2
2008-05-09,21.1794,26.4837,21.0497,21.2946,20.8623,51621100.0,1367120000.0,2
2008-05-12,21.6117,27.0243,21.1866,21.6622,21.1505,64286300.0,1737290000.0,2
2008-05-13,21.5394,26.9339,21.6985,21.7925,21.3586,70934600.0,1910550000.0,5
2008-05-14,21.6479,27.0696,21.619,21.8866,21.5033,66738500.0,1806590000.0,2
2008-05-15,22.0241,27.54,21.6841,22.0818,21.6551,53363800.0,1469640000.0,2
2008-05-16,21.6913,27.1238,22.0384,22.0457,21.6406,81542200.0,2211740000.0,5
2008-05-19,21.308,26.6445,21.6045,21.619,21.1994,59626100.0,1588710000.0,5
2008-05-20,20.8017,26.0114,21.1922,21.1994,20.7076,75767500.0,1970820000.0,5
2008-05-21,20.4328,25.5501,20.8378,21.0114,20.3893,60125000.0,1536200000.0,5
2008-05-22,20.5919,25.7491,20.4544,20.7582,20.3821,52209800.0,1344350000.0,2
2008-05-23,20.2881,25.3692,20.44,20.4907,20.2158,48911400.0,1240840000.0,5
2008-05-27,20.5702,25.722,20.3315,20.6136,20.2881,47334500.0,1217540000.0,2
2008-05-28,20.3821,25.4868,20.6534,20.6642,20.2809,52318500.0,1333430000.0,5
2008-05-29,20.4762,25.6044,20.4038,20.7438,20.3532,47699100.0,1221310000.0,2
2008-05-30,20.4834,25.6134,20.5268,20.7582,20.3966,63399100.0,1623870000.0,2
2008-06-02,20.1073,25.1431,20.4256,20.5123,19.9265,77038300.0,1936980000.0,5
2008-06-03,19.7529,24.7,20.1868,20.4762,19.724,91650400.0,2263770000.0,5
2008-06-04,19.9193,24.908,19.7312,19.9916,19.6734,79611700.0,1982970000.0,2
2008-06-05,20.4689,25.5953,20.0495,20.4689,19.9626,76063400.0,1946860000.0,2
2008-06-06,19.883,24.8627,20.2447,20.3749,19.883,78500800.0,1951740000.0,5
2008-06-09,20.0422,25.0617,19.9988,20.1868,19.7456,66787100.0,1673800000.0,2
2008-06-10,20.1724,25.2245,19.7891,20.4617,19.7601,77433900.0,1953230000.0,2
2008-06-11,19.6155,24.5281,20.1434,20.2085,19.6083,59330800.0,1455270000.0,5
2008-06-12,20.4256,25.5411,19.8179,20.6497,19.6661,113996000.0,2911590000.0,2
2008-06-13,21.0258,26.2917,20.7076,21.3875,20.6136,131969000.0,3469690000.0,2
2008-06-16,20.9246,26.1651,20.9897,21.0548,20.7148,74725300.0,1955190000.0,5
2008-06-17,20.8305,26.0475,21.0042,21.0621,20.8233,44263100.0,1152940000.0,5
2008-06-18,20.5846,25.74,20.6497,20.874,20.5846,49687700.0,1278960000.0,5
2008-06-19,20.9246,26.1651,20.6497,21.1127,20.4907,62047800.0,1623490000.0,2
2008-06-20,20.4183,25.532,20.8993,20.9174,20.3242,97488200.0,2489070000.0,5
2008-06-23,20.2303,25.2969,20.4689,20.5485,20.1001,57150400.0,1445730000.0,5
2008-06-24,20.0567,25.0798,20.1941,20.2592,19.8975,65225400.0,1635840000.0,5
2008-06-25,20.5051,25.6406,20.1146,20.7366,20.0783,64280100.0,1648180000.0,2
2008-06-26,20.0711,25.0979,20.2736,20.3966,20.0675,67049000.0,1682790000.0,5
2008-06-27,19.9844,24.9894,20.0205,20.1868,19.8614,73450100.0,1835470000.0,5
2008-06-30,19.8975,24.8808,20.0567,20.2375,19.883,57836500.0,1439020000.0,5
2008-07-01,19.4346,24.302,19.7204,19.8035,19.1236,100328000.0,2438160000.0,5
2008-07-02,18.7186,23.4066,19.4527,19.5287,18.7177,84702800.0,1982600000.0,5
2008-07-03,18.7909,23.4971,18.7837,18.8777,18.5161,37076400.0,871188000.0,2
2008-07-07,18.8271,23.5423,18.8849,19.0875,18.4076,71527600.0,1683920000.0,2
2008-07-08,18.6969,23.3795,18.7511,18.95,18.451,65570300.0,1533000000.0,5
2008-07-09,18.2484,22.8187,18.6499,18.6969,18.2123,54260000.0,1238140000.0,5
2008-07-10,18.4076,23.0177,18.2268,18.5667,18.0676,57837400.0,1331280000.0,2
2008-07-11,18.2629,22.8368,18.1942,18.545,17.988,69532500.0,1587900000.0,5
2008-07-14,18.1906,22.7464,18.4292,18.668,18.1327,51222900.0,1165140000.0,5
2008-07-15,18.9139,23.6508,18.0315,19.2683,18.0315,92720700.0,2192920000.0,2
2008-07-16,19.7167,24.6547,18.8994,19.7384,18.7475,82060300.0,2023170000.0,2
2008-07-17,19.9048,24.8899,19.9481,20.1868,19.6083,96526100.0,2402520000.0,2
2008-07-18,18.7041,23.3885,19.0657,19.1453,18.1617,150277000.0,3514750000.0,5
2008-07-21,18.545,23.1896,18.5594,18.9283,18.4655,77575500.0,1798950000.0,5
2008-07-22,18.6608,23.3343,18.4691,18.762,18.4292,88657200.0,2068750000.0,2
2008-07-23,19.1164,23.9041,18.7041,19.413,18.6969,79408800.0,1898190000.0,2
2008-07-24,18.4004,23.0087,18.8704,18.9283,18.4004,81092500.0,1865830000.0,5
2008-07-25,18.9211,23.6599,18.545,18.9645,18.4437,58682300.0,1388420000.0,2
2008-07-28,18.4437,23.0629,18.8488,18.8849,18.328,59713600.0,1377170000.0,5
2008-07-29,18.8849,23.6146,18.4582,18.9428,18.3714,66372600.0,1567360000.0,2
2008-07-30,18.9718,23.7232,18.95,19.1598,18.733,51980000.0,1233130000.0,2
2008-07-31,18.6029,23.2619,18.6969,19.0079,18.5957,60464400.0,1406520000.0,5
2008-08-01,18.4004,23.0087,18.7475,18.7692,18.1327,82735300.0,1903630000.0,5
2008-08-04,18.2847,22.864,18.3641,18.4763,18.1617,60592500.0,1385390000.0,5
2008-08-05,18.9573,23.7051,18.545,19.0079,18.4437,84305000.0,1998460000.0,2
2008-08-06,19.5432,24.4377,19.3334,19.6444,19.0802,95549900.0,2335020000.0,2
2008-08-07,19.8107,24.7723,19.4527,20.0711,19.3334,82565700.0,2045340000.0,2
2008-08-08,20.346,25.4416,19.7818,20.4183,19.6661,80817700.0,2056130000.0,2
2008-08-11,20.1797,25.2336,20.1507,20.5413,20.006,68750300.0,1734820000.0,5
2008-08-12,20.3387,25.4325,20.0928,20.5123,19.9481,62813500.0,1597510000.0,2
2008-08-13,20.1868,25.2426,20.3026,20.6136,20.0783,51166500.0,1291580000.0,5
2008-08-14,20.1868,25.2426,20.1218,20.4544,19.9337,49735000.0,1255440000.0,3
2008-08-15,20.1146,25.1522,20.2375,20.3605,19.9481,47269000.0,1188920000.0,5
2008-08-18,20.0277,25.0436,20.0928,20.2881,19.9265,38078100.0,953613000.0,5
2008-08-19,19.8389,24.8075,19.9987,20.1512,19.8026,40338800.0,1000710000.0,5
2008-08-20,19.8171,24.7803,19.9951,20.0277,19.73,41497100.0,1028310000.0,5
2008-08-21,19.7372,24.6804,19.6792,19.7736,19.5049,43614400.0,1076420000.0,5
2008-08-22,20.2165,25.2797,19.7736,20.2455,19.7663,47930400.0,1211670000.0,2
2008-08-25,20.0858,25.1163,20.0495,20.2165,19.9406,51381700.0,1290520000.0,5
2008-08-26,19.8026,24.7621,20.0277,20.1294,19.73,44775500.0,1108740000.0,5
2008-08-27,20.0132,25.0255,19.8534,20.1802,19.7009,33976900.0,850290000.0,2
2008-08-28,20.2891,25.3705,20.0495,20.34,20.0423,48380700.0,1227440000.0,2
2008-08-29,19.8171,24.7803,20.1003,20.1729,19.8156,50753900.0,1257700000.0,5
2008-09-02,19.6792,24.6078,20.0894,20.1585,19.6502,66082300.0,1626140000.0,5
2008-09-03,19.534,24.4262,19.6066,19.7372,19.4904,57128600.0,1395430000.0,5
2008-09-04,19.1345,23.9267,19.4178,19.5267,19.1345,66934000.0,1601510000.0,5
2008-09-05,18.6262,23.2911,18.9022,19.0401,18.6117,82305200.0,1916980000.0,5
2008-09-08,18.9675,23.7179,19.0329,19.12,18.6408,62113500.0,1473200000.0,2
2008-09-09,18.953,23.6997,19.0256,19.3161,18.9167,85735700.0,2031910000.0,5
2008-09-10,19.1999,24.0085,19.258,19.5049,19.0619,75064900.0,1802200000.0,2
2008-09-11,19.8534,24.8257,18.953,19.9406,18.9022,72914600.0,1810160000.0,2
2008-09-12,20.0568,25.08,19.7082,20.1439,19.563,75628500.0,1896760000.0,2
2008-09-15,19.4758,24.3535,19.5484,19.9624,19.4105,82349400.0,2005500000.0,5
2008-09-16,18.8732,23.5999,18.9458,19.2362,18.5318,111730000.0,2636810000.0,5
2008-09-17,17.8419,22.3104,18.6843,18.786,17.7911,106972000.0,2386590000.0,5
2008-09-18,18.343,22.937,18.009,18.4084,17.4353,132291000.0,3034360000.0,2
2008-09-19,18.2704,22.8462,19.1491,19.1708,17.0649,134942000.0,3082910000.0,5
2008-09-22,18.4447,23.0641,19.0401,19.1128,18.3866,105208000.0,2426520000.0,2
2008-09-23,18.4737,23.1004,18.6335,19.0038,18.4011,92247400.0,2130950000.0,2
2008-09-24,18.6771,23.3547,18.5754,18.9458,18.4883,80255600.0,1874340000.0,2
2008-09-25,19.3233,24.1628,18.7497,19.5194,18.6915,96203500.0,2324550000.0,2
2008-09-26,19.897,24.8802,19.0038,20.0132,18.9821,100744000.0,2506540000.0,2
2008-09-29,18.1615,22.71,19.563,20.0858,18.1607,134383000.0,3051840000.0,5
2008-09-30,19.3815,24.2355,18.7134,19.3823,18.5463,107210000.0,2598290000.0,2
2008-10-01,19.229,24.0448,19.1563,19.5993,19.0837,88987000.0,2139680000.0,5
2008-10-02,19.0619,23.8359,19.0111,19.2653,18.6625,93829300.0,2236510000.0,5
2008-10-03,19.1128,23.8995,19.1455,19.9478,19.0547,116068000.0,2773980000.0,2
2008-10-06,18.0889,22.6192,18.6117,18.8732,17.5297,146409000.0,3311650000.0,5
2008-10-07,16.8689,21.0937,18.1397,18.3067,16.8036,145968000.0,3079000000.0,5
2008-10-08,16.7091,20.8939,16.6292,17.6459,16.3388,171627000.0,3585950000.0,5
2008-10-09,16.1936,20.2492,17.2574,17.3627,16.0266,131968000.0,2672240000.0,5
2008-10-10,15.6126,19.5228,15.8232,16.2299,14.9953,228489000.0,4460740000.0,5
2008-10-13,18.5173,23.1549,16.6002,18.5173,16.4332,144980000.0,3357000000.0,2
2008-10-14,17.5007,21.8837,18.6189,18.6843,17.1375,165684000.0,3625770000.0,5
2008-10-15,16.455,20.5761,17.2683,17.6096,16.3242,113280000.0,2330860000.0,5
2008-10-16,17.566,21.9654,16.6547,17.5662,15.4746,161148000.0,3539670000.0,2
2008-10-17,17.3772,21.7293,17.1122,18.2341,16.927,133676000.0,2904690000.0,5
2008-10-20,17.9508,22.4466,17.5733,17.9727,16.7091,93487000.0,2098460000.0,2
2008-10-21,16.9633,21.2117,17.6459,18.1615,16.8979,100386000.0,2129350000.0,5
2008-10-22,15.6344,19.55,16.7309,16.7454,15.177,150055000.0,2933570000.0,5
2008-10-23,16.2081,20.2674,15.649,16.4041,15.1697,154774000.0,3136870000.0,2
2008-10-24,15.9467,19.9405,15.2931,16.6002,15.2133,153920000.0,3069230000.0,5
